BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,01/12/2020,5100445231,1500.0,Joerns Healthcare Ltd,106924,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Registrars Services,11300,Computer Software - Maintenance,450850,23/11/2020,5100445232,4000.0,Microform Imaging Ltd,117597,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,23/11/2020,5100445238,2887.5,Integra People,116891,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/11/2020,5100445243,4742.98,Seashell Trust,103082,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,06/12/2020,5100445244,3214.32,The Royal School For The Blind,400046,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Fct Repairs,532600,16/12/2020,5100445248,7520.94,Network Surfacing Ltd,113235,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/11/2020,5100445251,3160.3,Wargrave House School,400175,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Consult.& Prof. Serv,440000,23/11/2020,5100445262,12500.0,Aon Ltd,102117,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,23/11/2020,5100445270,10835.0,Bikeright,101692,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Env. Health Public Protection,41530,Consult.& Prof. Serv,440000,23/11/2020,5100445289,1324.0,ESU1 Ltd,112509,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,"Campaigns,  Projects and Events",491950,23/11/2020,5100445296,550.0,Style Brands Marketing ltd,114934,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Transformation Team,52210,Stationery,430150,06/12/2020,5100445299,2050.0,Computer Futures,116968,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Fct Repairs,532600,10/12/2020,5100445302,600.0,Environment Agency,440120,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Planning Policy & Strategy,44530,Bridges - Structural,532800,24/11/2020,5100445351,3840.0,Ecological Landscape Management Ltd,109936,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,06/12/2020,5100445353,592782.4,Liverpool University Hospitals,100341,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,24/11/2020,5100445361,189857.78,VIRIDOR WASTE MANAGEMENT,117566,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,24/11/2020,5100445363,75699.53,VIRIDOR WASTE MANAGEMENT,117566,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Premium,443350,24/11/2020,5100445372,3304.0,Aon Ltd,102117,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,24/11/2020,5100445375,500.3,SMI INT Group Ltd,117262,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,25/11/2020,5100445415,1764.52,Standard Fuel Oils Ltd,117478,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,25/11/2020,5100445416,17760.21,Standard Fuel Oils Ltd,117478,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,25/11/2020,5100445418,23589.48,Wargrave House School,400175,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Traffic Section,531150,01/12/2020,5100445423,784.98,TMP UK Ltd,108498,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Food Pantry,51258,"Campaigns,  Projects and Events",491950,25/11/2020,5100445431,910.0,Fareshare,117544,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,06/12/2020,5100445435,4600.0,Independent Playground Inspections,104815,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Client,44241,Lighting Energy Char,531550,08/12/2020,5100445459,37541.23,Npower Electricity,101884,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Park Development Sites,41423,Materials,400500,25/11/2020,5100445480,605.0,Rigby Taylor Ltd,105070,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Fees (Including Agents Fees),441450,25/11/2020,5100445483,2428.5,Knight Frank Llp,102232,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Fees (Including Agents Fees),441450,25/11/2020,5100445484,1453.12,Knight Frank Llp,102232,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & South,31540,Materials,400500,06/12/2020,5100445491,790.0,Simulaids,118043,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,NTH/Quattro Re-Dvelopment,40063,Consult.& Prof. Serv,440000,01/12/2020,5100445492,1250.0,JPM Acoustic Limited,117003,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Time Square  Development,44000,Maintenance Work - Sub Contractors,301150,01/12/2020,5100445493,1004.05,The Floorbrite Group Limited,117930,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,25/11/2020,5100445494,1280.0,Beamont Primary (WPAT),400506,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,01/12/2020,5100445551,17728.78,Mallatite Ltd,104914,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,01/12/2020,5100445552,693.0,Mallatite Ltd,104914,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,26/11/2020,5100445554,1010.0,Powertecnique Ltd,108843,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,27/11/2020,5100445557,2100.0,St Edmund Arrowsmith Catholic High,400392,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,27/11/2020,5100445557,2100.0,St Edmund Arrowsmith Catholic High,400392,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,18/12/2020,5100445558,1649.62,Northern Commercials (Mirfield) Ltd,106092,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,26/11/2020,5100445565,564.52,Phoenix Software Ltd,105022,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Grounds Maintenance - External,280000,26/11/2020,5100445578,655.0,Future Industrial Services Ltd,102861,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Trading Standards North West,41564,Fees (Including Agents Fees),441450,26/11/2020,5100445581,5210.25,Oldham Metropolitan Borough,102958,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,27/11/2020,5100445625,10000.0,Gerald Eve LLP,117952,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Planning Appeals,43441,Legal Costs Incurred,440200,27/11/2020,5100445630,2700.0,Kings Chambers,101921,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,27/11/2020,5100445631,2840.0,Healthcare Matters,110751,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,27/11/2020,5100445632,1985.0,Healthcare Matters,110751,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,27/11/2020,5100445650,6509.41,Northgate Vehicle Hire (North West),104871,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Victoria Park Depot,41332,Equipment Purchase & Contract,400000,27/11/2020,5100445685,2045.0,Tanks UK Ltd,118014,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,06/12/2020,5100445690,1092.0,Enable Access Limited,117133,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,06/12/2020,5100445690,603.0,Enable Access Limited,117133,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Tyres,300250,06/12/2020,5100445700,6518.02,Lodge Tyre Company,105203,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,27/11/2020,5100445702,1158.0,St Benedict's Catholic Primary Scho,400406,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,27/11/2020,5100445702,1290.0,St Benedict's Catholic Primary Scho,400406,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,06/12/2020,5100445716,12457.8,Aecom Ltd,106088,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Vehicle & Plant Acq.,41312,Vehicle & Plant Purchase,301350,27/11/2020,5100445718,749.0,Dayma Supplies,111936,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Oil - Gas,301250,06/12/2020,5100445719,1073.82,Standard Fuel Oils Ltd,117478,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Vehicle & Plant Acq.,41312,Vehicle & Plant Purchase,301350,27/11/2020,5100445720,599.0,Balmers Garden Machinery,103669,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trees & Woodland Services,41421,Equipment Purchase & Contract,400000,27/11/2020,5100445721,1630.0,Duttons Traffic Management Services,115913,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Vehicle & Plant Acq.,41312,Vehicle & Plant Purchase,301350,27/11/2020,5100445723,599.0,Balmers Garden Machinery,103669,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,01/12/2020,5100445725,1296.0,Woolton Physiotherapy Clinic,117516,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,18/12/2020,5100445727,996.48,Aecom Limited,101037,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Young People and/or Care Leavers,535150,30/11/2020,5100445833,17159.12,Arena Options,101746,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Risk of Homelessness and Floating Suppor,535100,30/11/2020,5100445834,16666.0,Arena Options,101746,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Risk of Homelessness and Floating Suppor,535100,30/11/2020,5100445835,24791.17,The Salvation Army,105105,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,3rd Sector Contracts,53920,Payment of Grants,470050,30/11/2020,5100445836,17797.5,WIRED,109547,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,People with Mental Health Problems,535200,30/11/2020,5100445837,7010.64,Independent Living Alliance Ltd,111037,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Risk of Homelessness and Floating Suppor,535100,30/11/2020,5100445842,10242.0,Warrington Womens Aid Ltd,440000,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Risk of Homelessness and Floating Suppor,535100,30/11/2020,5100445843,16583.33,Room at the Inn and The Y Project,440065,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Supplies & Services - Covid 19,499919,30/11/2020,5100445845,828.3,Drive DeVilbiss Healthcare Ltd,101899,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,30/11/2020,5100445846,1530.1,Drive DeVilbiss Healthcare Ltd,101899,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,06/12/2020,5100445848,672.59,F R Sharrock Ltd,105122,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,30/11/2020,5100445849,1443.27,F R Sharrock Ltd,105122,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,"Education, Training & Skills",32305,Training,190150,30/11/2020,5100445850,5000.0,BASE,115353,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,30/11/2020,5100445851,833.33,Cransley School,107861,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Projects,23300,Computer Hardware - Purchase,450700,30/11/2020,5100445852,907.75,Dell,104659,2020,December
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,30/11/2020,5100445854,1174.16,Environmental Waste Controls Ltd,102474,2020,December
