BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,22/06/2020,5100431882,3010.0,Integra People,116891,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Technical Surveys,532050,25/06/2020,5100431883,14795.06,Ginger Lehmann Ltd,116636,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Traffic Section,531150,13/07/2020,5100431889,590.42,TMP UK Ltd,108498,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,22/06/2020,5100431890,632.76,TMP UK Ltd,108498,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,22/06/2020,5100431906,558.58,Siemens PLC,101162,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,22/06/2020,5100431920,25743.12,Dowhigh Ltd,105350,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Bank House,43116,Security Systems,250000,22/06/2020,5100431924,653.92,Chubb Fire and Security Ltd,105335,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,30/06/2020,5100431926,20646.0,Turner & Townsend,103560,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Athlone Road Travelling Show People,40039,Consult.& Prof. Serv,440000,30/06/2020,5100431966,850.0,New Era Regeneration (Bridge) Ltd,117375,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,30/06/2020,5100431967,850.47,Turner Groundscare,105201,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,13/07/2020,5100431968,601.86,Turner Groundscare,105201,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,23/06/2020,5100431971,17428.0,Siemens PLC,101162,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Supplies & Services - Covid 19,499919,24/07/2020,5100431972,4200.0,Hawkeye Support Services,117664,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Supplies & Services - Covid 19,499919,24/07/2020,5100431973,4200.0,Hawkeye Support Services,117664,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Other Advertising & Publicity,450050,25/06/2020,5100431976,517.33,TMP UK Ltd,108498,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,ICT Comms - Device Maintenance,450450,23/06/2020,5100431980,6961.29,Ethical Technology,100775,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Equipment Purchase & Contract,400000,23/06/2020,5100431982,1700.0,Redacted for personal data,114604,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Culture Trust,53191,Consult.& Prof. Serv,440000,23/06/2020,5100431983,11500.0,Not too Tame Theatre Company,116799,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Hospital Discharge Team,54390,Furniture & Fittings,400150,23/06/2020,5100431984,889.65,H Jenkinson + Co Ltd,104829,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,23/06/2020,5100431986,2965.65,Ascertia Limited,117219,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fair Trading & Investigations,41500,Legal Costs Incurred,440200,23/06/2020,5100432021,7500.0,Redacted for personal data,117779,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Supplies & Services - Covid 19,499919,23/06/2020,5100432025,2000.0,Harrow Green Limited,110974,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,13/07/2020,5100432043,2001.7,Turner Groundscare,105201,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Software - Purchase,450800,30/06/2020,5100432045,40443.0,Capita Business Services Ltd,105516,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,23/06/2020,5100432055,83630.73,Vodafone,100023,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,23/06/2020,5100432064,500.07,Generator Power Ltd,117550,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Maintenance Work - Sub Contractors,301150,23/06/2020,5100432067,745.99,Furniture Resource Centre LTD,117178,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,13/07/2020,5100432072,777.54,Parker Merchanting Ltd,105007,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children's Contracts,31116,Payment of Grants,470050,24/06/2020,5100432092,12340.2,National Youth Advocacy Service,440082,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,21 Rylands Street,45166,Servicing Contracts,200150,24/06/2020,5100432130,1659.09,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,5484,45041,Servicing Contracts,200150,24/06/2020,5100432131,606.18,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,5 Tanning Court,45091,Servicing Contracts,200150,24/06/2020,5100432132,1337.97,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Bank Park New Pavillion & Café,45258,Servicing Contracts,200150,24/06/2020,5100432137,1652.52,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Bewsey Park Pavillion,45200,Servicing Contracts,200150,24/06/2020,5100432139,1166.67,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Birchwood Park Ranger's Cabin,45184,Servicing Contracts,200150,24/06/2020,5100432140,670.38,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Burtonwood Community Centre,45075,Servicing Contracts,200150,24/06/2020,5100432142,1413.27,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Capesthorne Community Centre,45068,Servicing Contracts,200150,24/06/2020,5100432143,513.87,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,27228,45044,Servicing Contracts,200150,24/06/2020,5100432144,712.47,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Croft Community/Youth Centre,45071,Servicing Contracts,200150,24/06/2020,5100432147,932.22,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Crosfields Rec Ground,45213,Servicing Contracts,200150,24/06/2020,5100432148,946.83,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Culcheth Community Centre,45072,Servicing Contracts,200150,24/06/2020,5100432149,898.77,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Customer Contact Centre,45163,Servicing Contracts,200150,24/06/2020,5100432151,1067.34,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Dallam Changing Room UPRN 27594,45434,Servicing Contracts,200150,24/06/2020,5100432152,1447.89,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,East Annexe & Drill Hall,45169,Servicing Contracts,200150,24/06/2020,5100432153,2332.02,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Greenwood Community Centre,45078,Servicing Contracts,200150,24/06/2020,5100432155,1031.76,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,UPRN 15268 Hatters Row,45232,Servicing Contracts,200150,24/06/2020,5100432156,2301.87,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Liverpool Road Community Centre,45082,Servicing Contracts,200150,24/06/2020,5100432162,594.06,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Mary Ann Meadows Changing Rooms,45210,Servicing Contracts,200150,24/06/2020,5100432165,702.36,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Morley Common Changing Room/Pavillion,45198,Servicing Contracts,200150,24/06/2020,5100432166,739.08,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,New Town House,45168,Servicing Contracts,200150,24/06/2020,5100432168,6984.93,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Nora Street Community House,45081,Servicing Contracts,200150,24/06/2020,5100432169,598.71,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Woolston SEN Admin Building,45437,Servicing Contracts,200150,24/06/2020,5100432171,1634.55,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Community Cafe Hub,45074,Servicing Contracts,200150,24/06/2020,5100432172,1800.33,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Youth Centre - Capesthorne Road,45073,Servicing Contracts,200150,24/06/2020,5100432174,1198.62,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Padgate Community Centre & Car park,45067,Servicing Contracts,200150,24/06/2020,5100432175,643.62,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Padgate/Fearnhead Cross Youth Centre,45080,Servicing Contracts,200150,24/06/2020,5100432176,1572.66,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Padgate House,45061,Servicing Contracts,200150,24/06/2020,5100432177,2926.44,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Penketh Community Centre,45065,Servicing Contracts,200150,24/06/2020,5100432181,657.09,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Personal Development Centre,45165,Servicing Contracts,200150,24/06/2020,5100432182,1610.28,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Quattro,45162,Servicing Contracts,200150,24/06/2020,5100432183,3865.86,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Radley Common Community Centre,45077,Servicing Contracts,200150,24/06/2020,5100432184,794.97,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Registrar Office,45188,Servicing Contracts,200150,24/06/2020,5100432185,1008.18,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Risley Moss Visitor's Centre,45179,Servicing Contracts,200150,24/06/2020,5100432187,546.87,Mears Limited,114197,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,08/07/2020,5100432217,31150.0,Blue Arrow Traffic Management Ltd,109292,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,08/07/2020,5100432218,14000.0,Blue Arrow Traffic Management Ltd,109292,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,24/06/2020,5100432230,4920.16,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,24/06/2020,5100432231,3197.28,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Tyres,300250,24/06/2020,5100432234,1747.15,Lodge Tyre Company,105203,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Stores Purchases,401300,24/06/2020,5100432240,9873.0,Jones Lighting Ltd,103483,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,25/06/2020,5100432299,4208.88,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,25/06/2020,5100432300,2960.0,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,25/06/2020,5100432301,1639.21,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,25/06/2020,5100432303,532.98,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,25/06/2020,5100432309,1210.8,Softcat,109539,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Golf Course Client,41432,Resaleables,400600,25/06/2020,5100432310,996.0,Hilton Cabinet Company Liimited,101054,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,25/06/2020,5100432320,15260.71,Environmental Waste Controls Ltd,102474,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,13/07/2020,5100432324,525.0,Quartix Ltd,115590,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Stores Purchases,401300,25/06/2020,5100432330,17364.29,Jones Lighting Ltd,103483,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,25/06/2020,5100432335,1598.4,West Wallasey Car Hire Ltd,103584,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,25/06/2020,5100432340,726.75,Lisclare Ltd,100553,2020,July
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,25/06/2020,5100432344,1634.0,David Webster & Sons Ltd,102202,2020,July
